source,target,rating,abs_rating,sign,time
1217,1413,2,2,positive,1313417746
1217,465,1,1,positive,1313695344
1217,35,5,5,positive,1315042012
1217,550,1,1,positive,1315234298
1217,1334,1,1,positive,1315249041
1217,1458,1,1,positive,1315253117
1217,905,1,1,positive,1315342360
1217,1354,1,1,positive,1315393555
1217,1300,1,1,positive,1315394901
1217,566,2,2,positive,1316013963
1217,1252,1,1,positive,1316014451
1217,1481,1,1,positive,1316016186
1217,705,1,1,positive,1316077694
1217,777,2,2,positive,1316519553
1217,1486,1,1,positive,1316526568
1217,280,3,3,positive,1316544704
1217,523,1,1,positive,1316545744
1217,41,1,1,positive,1316796821
1217,1442,1,1,positive,1317219274
1217,1328,2,2,positive,1318331044
1217,1462,2,2,positive,1318926802
1217,243,1,1,positive,1319528323
1217,1549,1,1,positive,1320254874
1217,1543,5,5,positive,1320318096
1217,36,1,1,positive,1320401956
1217,1550,5,5,positive,1320403426
1217,1383,2,2,positive,1320958350
1217,1622,1,1,positive,1323078451
1217,1615,1,1,positive,1323168852
1217,1492,2,2,positive,1323283803
1217,1562,2,2,positive,1323898978
1217,1669,10,10,positive,1324596592
1217,1437,9,9,positive,1324596651
1217,1785,1,1,positive,1328909426
1217,1281,2,2,positive,1333550802
1217,1980,2,2,positive,1334938541
1217,1539,4,4,positive,1334943707
1217,1974,1,1,positive,1335299508
1217,2013,5,5,positive,1339591477
1217,2210,2,2,positive,1340263719
1217,2237,1,1,positive,1340821861
1217,2141,2,2,positive,1342356205
1217,2281,1,1,positive,1342357106
1217,2192,5,5,positive,1342620833
1217,2335,5,5,positive,1342883891
1217,2389,2,2,positive,1344181225
1217,2427,5,5,positive,1345105856
1217,1286,3,3,positive,1345289611
1217,2470,5,5,positive,1345563416
1217,2489,1,1,positive,1345847086
1217,3009,1,1,positive,1353167553
1217,2829,1,1,positive,1353168042
1217,23,10,10,positive,1353833182
1217,1611,2,2,positive,1353962634
1217,2817,5,5,positive,1354914596
1217,3377,10,10,positive,1358941739
1217,2906,1,1,positive,1359408707
1217,3589,3,3,positive,1362424480
1217,4152,3,3,positive,1367230838
1217,4190,2,2,positive,1367312790
1217,1998,1,1,positive,1368025972
1217,39,8,8,positive,1368357597
1217,415,3,3,positive,1368357675
1217,2313,1,1,positive,1380616262
1218,1219,1,1,positive,1308723687
1219,23,3,3,positive,1308764974
1219,1218,1,1,positive,1308764980
1219,263,1,1,positive,1308764985
1220,23,5,5,positive,1308704187
1220,3,-2,2,negative,1308960348
1221,1162,1,1,positive,1308700907
1222,13,1,1,positive,1308701541
1222,209,2,2,positive,1308869913
1222,468,3,3,positive,1313334072
1222,1383,2,2,positive,1316878135
1222,1566,2,2,positive,1324231523
1222,1752,1,1,positive,1328374105
1222,546,1,1,positive,1331480521
1222,905,3,3,positive,1333744993
1222,2093,1,1,positive,1337743830
1222,1366,3,3,positive,1337743868
1222,1802,1,1,positive,1342658912
1222,2311,1,1,positive,1345311177
1223,13,2,2,positive,1308702656
1223,7,2,2,positive,1309734826
1224,1162,1,1,positive,1308703895
1225,1162,1,1,positive,1308704097
1225,1217,1,1,positive,1308780887
1226,1162,1,1,positive,1308708071
1226,13,1,1,positive,1308708552
1226,1207,1,1,positive,1308802779
1226,1243,2,2,positive,1308853700
1226,1028,1,1,positive,1308986221
1227,634,1,1,positive,1308857822
1227,1107,1,1,positive,1308857847
1227,3036,5,5,positive,1353733671
1227,3735,2,2,positive,1367987569
1228,36,1,1,positive,1308749089
1198,1229,1,1,positive,1308718325
1198,1230,1,1,positive,1308724727
1198,1197,-1,1,negative,1308940292
1198,1217,1,1,positive,1309022526
1198,1262,1,1,positive,1309130126
1198,882,4,4,positive,1309846486
1198,462,1,1,positive,1311735145
1198,1201,1,1,positive,1314466014
1198,1290,1,1,positive,1315792472
1198,1480,1,1,positive,1318216097
1229,1198,1,1,positive,1309127588
1229,1162,1,1,positive,1309129752
1230,1198,1,1,positive,1308724795
1230,1241,1,1,positive,1308799902
1231,561,1,1,positive,1308994974
1231,642,1,1,positive,1308995050
1231,1312,1,1,positive,1310037317
1232,923,10,10,positive,1308736391
1233,632,2,2,positive,1308757865
1234,1100,1,1,positive,1308761081
1235,775,1,1,positive,1308818193
1237,1238,1,1,positive,1308775327
1237,1217,2,2,positive,1308779998
1237,1094,1,1,positive,1309112715
1239,1217,2,2,positive,1308780312
1239,899,2,2,positive,1308835764
1239,1230,1,1,positive,1308836843
1239,1243,2,2,positive,1308837161
1239,1266,1,1,positive,1309101575
1239,1253,1,1,positive,1309211506
1239,1257,3,3,positive,1309215241
1239,777,2,2,positive,1309216506
1239,144,1,1,positive,1310605285
1240,935,3,3,positive,1308787341
1241,1230,1,1,positive,1308799989
1241,1242,1,1,positive,1308800215
1242,1241,1,1,positive,1308800615
1242,1094,1,1,positive,1309499026
1242,1162,2,2,positive,1312218299
1243,1239,2,2,positive,1308837415
1243,634,5,5,positive,1308843920
1243,1226,3,3,positive,1308849684
1243,1201,2,2,positive,1308856853
1243,1162,2,2,positive,1308894739
1244,634,2,2,positive,1308852756
1244,1065,1,1,positive,1309560682
1244,1128,1,1,positive,1309788355
1244,1396,1,1,positive,1319906030
1244,1792,-2,2,negative,1340223680
1245,978,2,2,positive,1308853132
1245,1383,2,2,positive,1320021876
1245,546,1,1,positive,1322695263
1245,1566,2,2,positive,1324407287
1245,1386,1,1,positive,1327189203
1245,1738,1,1,positive,1327350164
1245,1754,1,1,positive,1328294673
1245,1744,1,1,positive,1329169822
1245,1,1,1,positive,1329521111
1245,1677,2,2,positive,1331582515
1245,1912,1,1,positive,1333148303
1245,1539,1,1,positive,1333918023
1245,1961,1,1,positive,1334185345
1245,1778,2,2,positive,1335285413
1245,1860,1,1,positive,1335286500
1245,13,1,1,positive,1335305634
1245,2106,1,1,positive,1337945139
1245,2107,1,1,positive,1337946670
1245,2136,1,1,positive,1338786376
1245,2138,1,1,positive,1338799644
1245,2139,1,1,positive,1338803221
1245,937,3,3,positive,1338805961
1245,2163,2,2,positive,1339250640
1245,2020,1,1,positive,1339346384
1245,1994,1,1,positive,1339350172
1245,1949,1,1,positive,1339352921
1245,1764,2,2,positive,1340216431
1245,2129,3,3,positive,1340372312
1245,1810,1,1,positive,1340826571
1245,2045,1,1,positive,1352222568
1245,3099,1,1,positive,1355828206
1245,57,2,2,positive,1356436473
1245,4095,3,3,positive,1366201163
1245,4172,1,1,positive,1378376098
1245,5287,2,2,positive,1390929074
1245,35,2,2,positive,1390929113
1247,120,1,1,positive,1308872291
1247,1251,3,3,positive,1308913764
1248,1162,1,1,positive,1308875530
1249,1162,1,1,positive,1308896010
1249,1255,1,1,positive,1308943646
1250,365,1,1,positive,1308952314
1252,894,1,1,positive,1308913661
1252,925,1,1,positive,1309542828
1252,468,1,1,positive,1310208335
1252,1315,1,1,positive,1310244250
1252,1302,1,1,positive,1311174576
1252,1162,1,1,positive,1312136101
1252,628,1,1,positive,1312314962
1252,1393,-5,5,negative,1312556109
1252,1317,1,1,positive,1312823981
1252,921,3,3,positive,1312833247
1252,1466,1,1,positive,1315503512
1252,1217,1,1,positive,1316014512
1252,1566,1,1,positive,1324565374
1251,1247,3,3,positive,1308914967
1251,1284,5,5,positive,1309377160
1253,830,3,3,positive,1308926154
1253,1239,1,1,positive,1309211599
1236,570,5,5,positive,1309118464
1236,1306,1,1,positive,1309914066
1254,561,1,1,positive,1308935147
1255,1249,2,2,positive,1308944008
1256,882,1,1,positive,1308957300
1257,908,10,10,positive,1308984967
1257,1162,1,1,positive,1308986276
1257,667,3,3,positive,1308986353
1257,384,1,1,positive,1309037415
1257,923,3,3,positive,1309138549
1257,1037,2,2,positive,1309287778
1257,1263,2,2,positive,1309303105
1257,832,-10,10,negative,1309309166
1257,1278,1,1,positive,1309314176
1257,4,9,9,positive,1309391278
1257,1282,5,5,positive,1309391967
1257,729,3,3,positive,1309410251
1257,801,5,5,positive,1309495162
1257,1289,2,2,positive,1309556396
1258,522,1,1,positive,1309017652
1258,2300,1,1,positive,1342233053
1258,3183,1,1,positive,1355712346
1258,1810,1,1,positive,1356995217
1259,1217,1,1,positive,1309024398
1260,1037,10,10,positive,1309026031
1260,1261,10,10,positive,1309026405
1260,1166,10,10,positive,1309026526
1261,1260,10,10,positive,1309671838
1262,664,1,1,positive,1309072491
1262,1198,1,1,positive,1309130769
1262,1162,1,1,positive,1309131624
1263,1217,1,1,positive,1309085695
1263,537,2,2,positive,1309300027
1263,1257,2,2,positive,1309303313
1264,1162,1,1,positive,1309092096
1264,1217,1,1,positive,1309092187
1265,1162,1,1,positive,1309098361
1266,1162,1,1,positive,1309101095
1266,1239,1,1,positive,1309101116
1269,1270,1,1,positive,1309208506
1269,1037,2,2,positive,1309272697
1269,1162,1,1,positive,1309274496
1270,1269,1,1,positive,1309291913
1270,452,1,1,positive,1309726073
1270,1268,1,1,positive,1310157462
1271,1162,1,1,positive,1309280144
1271,2028,1,1,positive,1349467367
1271,101,3,3,positive,1349467457
1271,1991,1,1,positive,1349504102
1271,2125,2,2,positive,1349817277
1271,2306,1,1,positive,1355948405
1271,3203,1,1,positive,1355953561
1271,3146,1,1,positive,1356040706
1271,2803,1,1,positive,1356131527
1271,2642,1,1,positive,1356203339
1271,2823,-5,5,negative,1356887114
1271,3193,-5,5,negative,1356902464
1271,2625,2,2,positive,1356981684
1271,1800,1,1,positive,1357320557
1271,1295,1,1,positive,1357437978
1271,3257,1,1,positive,1357927601
1271,3314,-5,5,negative,1357928138
1271,3304,1,1,positive,1357957503
1271,3296,1,1,positive,1357967528
1271,3099,2,2,positive,1358568248
1271,2880,1,1,positive,1365695293
1272,325,1,1,positive,1309286067
1272,1273,1,1,positive,1309286351
1272,2647,1,1,positive,1349299599
1272,2296,1,1,positive,1350184879
1272,2919,-10,10,negative,1351896887
1272,3781,1,1,positive,1365380911
1272,3904,2,2,positive,1367021541
1272,3735,5,5,positive,1367025838
1272,3820,1,1,positive,1369758927
1272,4266,1,1,positive,1369889906
1272,4197,2,2,positive,1371574215
1273,1272,2,2,positive,1309286511
1064,1274,2,2,positive,1309289064
1064,1276,2,2,positive,1309309693
1064,214,1,1,positive,1309323645
1064,853,3,3,positive,1309499306
1274,1064,1,1,positive,1309290726
1268,917,2,2,positive,1309289918
1268,1277,1,1,positive,1309313207
1268,1270,1,1,positive,1310155626
1268,1337,1,1,positive,1310667554
1268,1334,1,1,positive,1310694696
1268,550,1,1,positive,1310696127
1268,1094,10,10,positive,1310843024
1268,1053,1,1,positive,1310871250
1268,468,7,7,positive,1310949437
1268,7,4,4,positive,1310960351
1268,35,1,1,positive,1311196959
1268,1201,2,2,positive,1311574343
1268,786,1,1,positive,1311624880
1275,942,1,1,positive,1309302876
1275,1334,1,1,positive,1310711372
1275,1094,1,1,positive,1310772466
1275,1368,1,1,positive,1313005663
1275,937,1,1,positive,1313382987
1276,1064,1,1,positive,1309309753
1277,1293,1,1,positive,1309641380
1277,908,1,1,positive,1309641424
1277,135,-10,10,negative,1309641564
1277,1291,10,10,positive,1309641588
1277,905,2,2,positive,1309641644
1277,1268,2,2,positive,1309787622
1277,832,-10,10,negative,1310053263
1277,265,1,1,positive,1355163031
1278,1257,1,1,positive,1309314200
1279,635,1,1,positive,1309316845
1280,1165,2,2,positive,1309322072
1281,7,1,1,positive,1309352805
1281,243,1,1,positive,1309392011
1281,1617,1,1,positive,1322797307
1281,1217,1,1,positive,1324547087
1281,1668,1,1,positive,1324591477
1281,1615,2,2,positive,1325698086
1281,1664,1,1,positive,1327246502
1281,415,1,1,positive,1327409322
1281,775,2,2,positive,1327409627
1281,1539,2,2,positive,1328142187
1281,1693,1,1,positive,1329441958
1281,1,1,1,positive,1329682303
1281,1799,1,1,positive,1329767885
1281,1771,-1,1,negative,1329796919
1281,1657,-1,1,negative,1330924631
1281,1915,1,1,positive,1332778217
1281,35,1,1,positive,1332969610
1281,1744,2,2,positive,1333000490
1281,1765,1,1,positive,1333488359
1281,1931,1,1,positive,1333548656
1281,729,1,1,positive,1334447009
1281,1396,1,1,positive,1334534096
1281,1974,1,1,positive,1334598097
1281,1892,1,1,positive,1334721418
1281,1960,1,1,positive,1334863512
1281,1987,1,1,positive,1335023261
1281,1720,1,1,positive,1335276855
1281,15,1,1,positive,1335281322
1281,1948,1,1,positive,1335696133
1281,2014,1,1,positive,1335911771
1281,1922,3,3,positive,1335912775
1281,2021,1,1,positive,1335924759
1281,1918,2,2,positive,1335929094
1281,1727,1,1,positive,1336383247
1281,1940,1,1,positive,1336581407
1281,1971,1,1,positive,1336779623
1281,2062,1,1,positive,1336835868
1281,1810,1,1,positive,1336849736
1281,395,1,1,positive,1337042103
1281,2071,1,1,positive,1337044384
1281,2065,-5,5,negative,1337120436
1281,1529,1,1,positive,1337304855
1281,2080,1,1,positive,1337614042
1281,2094,1,1,positive,1337789173
1281,2101,1,1,positive,1337884862
1281,2124,1,1,positive,1338851724
1281,1843,2,2,positive,1338896140
1281,2141,1,1,positive,1338896378
1281,1973,1,1,positive,1339862645
1281,2090,1,1,positive,1342204506
1281,2371,1,1,positive,1343654076
1281,2017,1,1,positive,1344887450
1281,1803,2,2,positive,1351042910
1281,1565,3,3,positive,1351043251
1281,1018,1,1,positive,1354654278
1281,545,2,2,positive,1367426406
1282,882,1,1,positive,1309360484
1282,1257,5,5,positive,1309392010
1283,537,1,1,positive,1309376072
1284,1251,5,5,positive,1309377171
1285,923,10,10,positive,1309417253
1131,801,3,3,positive,1309758954
1131,1185,3,3,positive,1310252330
1288,775,1,1,positive,1309598492
1288,35,1,1,positive,1316685615
1289,1257,3,3,positive,1309556655
1289,2125,2,2,positive,1348864981
1289,1005,1,1,positive,1361559618
1289,3099,1,1,positive,1362092515
1289,1819,1,1,positive,1363368831
1289,3734,1,1,positive,1364149862
1289,2310,1,1,positive,1364308009
1289,3319,1,1,positive,1364308156
1289,3593,2,2,positive,1367190928
1289,1317,3,3,positive,1375484414
1289,1615,4,4,positive,1375492947
1290,647,1,1,positive,1309604310
1290,468,1,1,positive,1309772483
1290,492,1,1,positive,1309787804
1290,1257,1,1,positive,1309995323
1290,1053,1,1,positive,1310020541
1290,729,1,1,positive,1310021406
1290,1317,1,1,positive,1310189389
1290,1198,1,1,positive,1315797469
1290,537,1,1,positive,1323204460
1290,1631,5,5,positive,1323442691
1290,1636,2,2,positive,1323555946
1291,191,1,1,positive,1309634381
1291,1277,10,10,positive,1309635222
1267,492,1,1,positive,1309632001
1267,905,1,1,positive,1309803885
1267,635,1,1,positive,1310286040
1267,1328,10,10,positive,1311766225
1267,921,10,10,positive,1312293401
1267,1393,-10,10,negative,1312557385
1267,546,10,10,positive,1312601992
1267,1397,1,1,positive,1312661774
1267,149,1,1,positive,1312869946
1267,1366,1,1,positive,1312951233
1267,209,2,2,positive,1313087314
1267,1419,1,1,positive,1313129500
1267,1802,1,1,positive,1342544190
1267,3451,1,1,positive,1365499212
1267,2625,1,1,positive,1366382052
1267,2012,1,1,positive,1366953424
1267,1396,1,1,positive,1367066661
1267,3904,1,1,positive,1367074527
1267,1810,1,1,positive,1367168033
1267,625,1,1,positive,1397150200
1292,204,1,1,positive,1309640015
1292,1312,1,1,positive,1310603166
1292,113,2,2,positive,1310660146
1292,1053,2,2,positive,1310776928
1292,1094,2,2,positive,1310829898
1293,135,-10,10,negative,1309642133
1293,1277,4,4,positive,1309642554
1295,35,1,1,positive,1309679658
1295,1310,1,1,positive,1310387508
1295,1271,1,1,positive,1357437935
1295,2642,1,1,positive,1357709184
1295,4064,1,1,positive,1366039456
1295,146,1,1,positive,1366079982
1296,222,1,1,positive,1309896828
1298,1094,1,1,positive,1309758997
1299,492,1,1,positive,1309788309
1299,35,1,1,positive,1309820754
1299,1094,1,1,positive,1311222810
1300,492,1,1,positive,1309786303
1300,1217,1,1,positive,1315395321
1301,1094,1,1,positive,1309813784
1301,270,1,1,positive,1309821262
1301,1190,1,1,positive,1309836034
1301,1334,1,1,positive,1321742387
1302,492,1,1,positive,1309886256
1302,319,1,1,positive,1310583023
1302,1238,1,1,positive,1310959884
1302,1345,1,1,positive,1311158362
1302,1252,2,2,positive,1311225314
1302,468,3,3,positive,1311229979
1302,937,2,2,positive,1314595041
1302,832,-10,10,negative,1314595478
1302,546,2,2,positive,1317686433
1304,621,1,1,positive,1309893643
1305,35,1,1,positive,1309952452
1306,1236,1,1,positive,1309915375
1307,963,1,1,positive,1309961617
1307,1162,2,2,positive,1311021695
1309,929,1,1,positive,1310025648
1310,1053,1,1,positive,1309992900
1310,1295,1,1,positive,1310387429
1310,921,2,2,positive,1312278779
1310,535,1,1,positive,1340122751
1311,929,1,1,positive,1309997069
1312,1231,1,1,positive,1310037983
1312,1322,1,1,positive,1310380837
1312,1332,1,1,positive,1310555699
1312,1292,1,1,positive,1310602079
1312,1350,1,1,positive,1311285153
1312,1352,1,1,positive,1311347066
1312,1356,1,1,positive,1311372366
1312,1357,1,1,positive,1311526148
1312,1362,1,1,positive,1311596878
1312,1365,1,1,positive,1311633157
1312,1371,1,1,positive,1311732737
1312,1426,1,1,positive,1313533725
1286,546,1,1,positive,1310046299
1286,204,1,1,positive,1310073260
1286,1162,1,1,positive,1313345375
1286,1217,5,5,positive,1350785025
1286,2625,1,1,positive,1378137210
1303,540,3,3,positive,1310060931
1313,963,1,1,positive,1310066047
1315,882,1,1,positive,1310163009
1315,621,1,1,positive,1310223978
1315,1252,1,1,positive,1310244253
1315,1162,1,1,positive,1310396603
1315,1986,1,1,positive,1340732699
1315,1624,1,1,positive,1340819868
1316,270,1,1,positive,1310178150
1316,522,1,1,positive,1310265857
1316,1585,1,1,positive,1322761524
1316,7,2,2,positive,1325965839
1316,57,3,3,positive,1333157456
1316,41,4,4,positive,1336334605
1316,1565,5,5,positive,1336755920
1316,1348,1,1,positive,1339871439
1316,1951,1,1,positive,1339871471
1316,1612,1,1,positive,1339871480
1316,1615,3,3,positive,1339871550
1316,1334,6,6,positive,1339871624
1316,309,2,2,positive,1339871765
1316,1053,1,1,positive,1339985671
1316,1890,1,1,positive,1340459363
1316,1810,3,3,positive,1341347762
1316,1,7,7,positive,1341455871
1316,1386,5,5,positive,1341456118
1316,2198,1,1,positive,1342317212
1316,937,1,1,positive,1342489184
1316,1366,8,8,positive,1343241225
1316,425,8,8,positive,1343254586
1316,1487,3,3,positive,1343269208
1316,1317,5,5,positive,1344118858
1316,1201,8,8,positive,1344638144
1316,1566,5,5,positive,1344866727
1316,1656,1,1,positive,1349648104
1316,1746,1,1,positive,1349718918
1316,1899,1,1,positive,1360185585
1316,1802,2,2,positive,1361576474
1316,3000,1,1,positive,1362429505
1316,3744,-10,10,negative,1364312704
1316,3756,-10,10,negative,1364426031
1316,3757,-10,10,negative,1364426033
1316,3760,-10,10,negative,1364426042
1316,2625,2,2,positive,1365101073
1316,4114,4,4,positive,1366865225
1316,146,2,2,positive,1367384391
1316,1396,8,8,positive,1367384980
1316,4365,1,1,positive,1386219261
1316,4172,1,1,positive,1386219333
1316,304,1,1,positive,1386892392
1316,4197,1,1,positive,1388262475
1316,1352,-10,10,negative,1420777311
1316,5457,1,1,positive,1421019483
